Date,Ave.T,Max.T,Min.T,Prec,S.L.Press,Wind.dir,dir,Wind.sp
17/07/2017,30.4,34.3,26.4,0.5,1007.6,105,E,6
16/07/2017,28.8,33.6,23.9,0,1008,2,N,6
15/07/2017,28,31.7,24.3,18.3,1006.9,332,NW,8
14/07/2017,32.1,37.3,26.9,0,1001.7,21,N,8
13/07/2017,32.9,38,27.7,0,998.8,159,S,9
12/07/2017,31.2,37.8,24.6,0,1000.4,137,SE,9
11/07/2017,31.2,38.2,24.2,3.5,1000.8,61,NE,11
10/07/2017,30.1,38.7,21.4,0,998.7,103,E,7
09/07/2017,32.1,38.6,25.6,18.1,998.7,2,N,13
08/07/2017,33.3,39.5,27.1,0,996.3,87,E,7
07/07/2017,30.4,38.1,22.7,0,996.8,157,SE,11
06/07/2017,26.4,28.6,24.1,3.1,1001.3,19,N,3
05/07/2017,28.9,33.3,24.4,6.6,1005.6,80,E,8
04/07/2017,27.4,29.1,25.6,0,1006.1,336,NW,5
03/07/2017,31.9,37.9,25.9,1.5,1002.3,37,NE,9
02/07/2017,32.3,37.5,27.1,0,1001.1,140,SE,7
01/07/2017,31.6,37.1,26,0,1000.7,160,S,8
31/08/2017,19.5,21.7,17.3,0,1013.3,105,E,4
30/08/2017,23.4,28.1,18.8,0,1013.4,129,SE,10
29/08/2017,22.3,24.6,20,0,1018.1,175,S,4
28/08/2017,20.9,25.4,16.5,0.8,1017.1,173,S,5
27/08/2017,17.5,18.6,16.4,33.7,1013.6,345,N,5
26/08/2017,23.6,26.6,20.6,18.3,1015.9,299,NW,5
25/08/2017,27.8,32.5,23.1,0,1012.8,204,SW,8
24/08/2017,30,33.8,26.2,0,1010.2,0,N,6
23/08/2017,30.1,34.7,25.5,0,1006.3,314,NW,7
22/08/2017,28.1,30.3,26,5.3,1006,117,SE,3
21/08/2017,28.1,32.2,24.1,0,1005.5,126,SE,6
20/08/2017,26.1,29.9,22.4,0,1007,70,E,3
19/08/2017,24.2,26.9,21.5,5.8,1009.6,300,NW,3
18/08/2017,23.4,25,21.8,13.2,1009.6,338,N,6
17/08/2017,24.1,26,22.3,26.4,1008.4,103,E,3
16/08/2017,26.6,32.1,21.1,0,1005.3,86,E,8
15/08/2017,27.4,31.5,23.3,1.5,1006,169,S,9
14/08/2017,27,30.8,23.2,0,1007.1,20,N,5
13/08/2017,25.1,28.4,21.9,0.7,1008,350,N,7
12/08/2017,26.1,29.2,22.9,14.8,1006.9,296,NW,8
11/08/2017,29.4,34.7,24.1,6.6,1002.9,279,W,9
10/08/2017,27.9,34.1,21.7,0,999.2,116,SE,8
09/08/2017,27.8,31.8,23.8,0,997.9,330,NW,5
08/08/2017,31.4,35.8,27,0,997.3,261,W,8
07/08/2017,30.4,34.2,26.6,0,1000.6,270,W,8
06/08/2017,30.3,35.9,24.7,0,1000.3,298,NW,7
05/08/2017,28.1,32.9,23.3,36.8,1001.3,235,SW,8
04/08/2017,32.7,38.4,27,0,1000.8,251,W,7
03/08/2017,31.5,37.5,25.5,0,996.8,190,S,8
02/08/2017,28.9,31.8,25.9,0,999.6,340,N,6
01/08/2017,27.6,30.4,24.7,0.1,1005.8,317,NW,4
30/09/2017,20.3,25.3,15.3,0,1012.3,32,NE,6
29/09/2017,20.3,29,11.6,0,1012.3,146,SE,9
28/09/2017,17.4,23.3,11.4,0,1015.7,118,SE,8
27/09/2017,20.1,22.9,17.2,0,1016.1,150,SE,5
26/09/2017,22.7,25.7,19.7,0,1014.6,313,NW,6
25/09/2017,24.1,28.5,19.7,0,1010.9,33,NE,5
24/09/2017,24.4,29.5,19.4,0,1010.4,345,N,6
23/09/2017,22.5,29.3,15.7,0,1010,239,SW,6
22/09/2017,24.6,31.5,17.6,0,1010.8,226,SW,9
21/09/2017,24.9,31.2,18.6,1.2,1007.7,167,S,9
20/09/2017,23.8,30,17.6,0,1012.7,100,E,7
19/09/2017,27.6,32.7,22.5,0,1011.4,222,SW,8
18/09/2017,26.8,35.3,18.3,0,1006.4,219,SW,9
17/09/2017,24.6,28.6,20.6,0,1011,162,S,6
16/09/2017,24.7,29.5,19.9,0,1012.7,218,SW,7
15/09/2017,24.6,28.2,20.9,0,1016,341,N,4
14/09/2017,24.2,29.8,18.7,0,1016.6,124,SE,8
13/09/2017,26.6,31.3,22,0,1017.8,165,S,7
12/09/2017,25.4,31.1,19.7,0,1016.2,235,SW,6
11/09/2017,25.4,30.4,20.5,0,1013.1,235,SW,9
10/09/2017,24.6,27.1,22.1,0,1010.3,179,S,6
09/09/2017,24.2,28.4,20,0,1009.8,321,NW,6
08/09/2017,27.9,33.6,22.1,0,1007.3,111,E,7
07/09/2017,27.4,33.7,21,0,1006,190,S,9
06/09/2017,26.1,31.9,20.3,0,1006.9,223,SW,10
05/09/2017,24.1,28.6,19.7,0,1009.4,226,SW,5
04/09/2017,23.5,27.5,19.5,0,1010.5,144,SE,6
03/09/2017,21.7,26.7,16.7,0,1012.1,165,S,6
02/09/2017,20.6,23.5,17.8,0.1,1012.6,139,SE,5
01/09/2017,21.8,26,17.5,0,1011.6,98,E,3
31/10/2017,10.8,17.2,4.3,0,1018.9,160,S,5
30/10/2017,11.2,16.7,5.7,0,1026.8,191,S,5
29/10/2017,8.1,13.9,2.2,0,1034.7,308,NW,6
28/10/2017,13.9,16.7,11.1,0.4,1029.3,335,NW,7
27/10/2017,14.8,18.1,11.5,0,1018.5,132,SE,4
26/10/2017,14.2,17.1,11.3,0,1018.8,80,E,3
25/10/2017,11.8,14.1,9.5,2.1,1023.5,92,E,4
24/10/2017,13.6,18,9.1,0,1025.4,197,S,6
23/10/2017,13.9,16.7,11.1,0,1026.4,140,SE,5
22/10/2017,14.2,15.8,12.5,0,1023.6,17,N,4
21/10/2017,14.6,18.3,10.8,Tr,1021.8,4,N,5
20/10/2017,15.9,21.2,10.6,0,1018.9,152,SE,6
19/10/2017,14.4,19.1,9.8,0,1020.6,148,SE,6
18/10/2017,14,16.1,11.9,0,1023.1,125,SE,3
17/10/2017,12,13.5,10.5,8,1027.8,66,NE,3
16/10/2017,13.9,15.8,12.1,0,1031.4,311,NW,4
15/10/2017,11.6,15.4,7.8,0,1029,104,E,4
14/10/2017,11.8,13.1,10.5,0,1027.6,339,N,3
13/10/2017,14.2,19.8,8.7,0,1023.3,47,NE,5
12/10/2017,14.1,17.6,10.5,0,1022.5,138,SE,5
11/10/2017,12.4,15.9,9,0,1028,100,E,4
10/10/2017,10.1,10.8,9.3,5.2,1028.2,29,NE,4
09/10/2017,13.6,15.1,12.1,65.5,1024.4,0,N,9
08/10/2017,15.2,15.7,14.6,30.5,1021.9,10,N,3
07/10/2017,14.7,15.2,14.2,30.9,1019.3,342,N,5
06/10/2017,17.1,23,11.2,0,1017.8,142,SE,6
05/10/2017,15.1,21.4,8.7,0,1019.7,133,SE,7
04/10/2017,15.7,20.1,11.3,0,1025.3,146,SE,7
03/10/2017,14.3,17.4,11.2,0,1029.1,109,E,4
02/10/2017,15.8,19.7,11.8,10.2,1025,337,NW,8
01/10/2017,21.5,24.7,18.3,0,1014.5,309,NW,5
30/11/2017,-1.1,3.3,-5.4,0,1034.4,203,SW,6
29/11/2017,-0.2,1.9,-2.4,0,1035.5,251,W,6
28/11/2017,4,11.3,-3.3,0,1028.5,96,E,7
27/11/2017,1.3,6.4,-3.8,0,1019.1,353,N,6
26/11/2017,1.9,6.2,-2.3,0,1029.5,163,S,7
25/11/2017,5.8,13.7,-2.1,0,1021.1,180,S,6
24/11/2017,2.4,8.1,-3.3,0,1023.6,172,S,9
23/11/2017,4.7,11,-1.6,0,1026,226,SW,7
22/11/2017,8.2,10.9,5.5,0,1026.9,293,NW,10
21/11/2017,7.1,16.5,-2.3,0,1021.7,261,W,13
20/11/2017,5.5,14,-3.1,0,1026.4,191,S,8
19/11/2017,1.9,7.9,-4.2,0,1028.6,140,SE,5
18/11/2017,0.6,5,-3.9,0,1031.9,138,SE,6
17/11/2017,5,11.3,-1.3,0,1030.1,21,N,8
16/11/2017,3,8.5,-2.4,0,1020.9,332,NW,3
15/11/2017,3.8,9.7,-2.1,0,1025,9,N,5
14/11/2017,5.4,10.1,0.7,0,1024.4,175,S,6
13/11/2017,9.3,16.4,2.3,0,1020.5,67,NE,6
12/11/2017,6.6,12.6,0.6,0,1016.8,270,W,5
11/11/2017,5.8,10.4,1.2,0,1023.2,154,SE,5
10/11/2017,10.6,14.6,6.5,0,1027.9,343,N,7
09/11/2017,12.2,17.2,7.2,0,1019,223,SW,8
08/11/2017,10.3,15.4,5.3,0,1023.9,325,NW,6
07/11/2017,15.4,23,7.9,0,1021.2,322,NW,10
06/11/2017,10.8,16.1,5.4,0,1017.7,135,SE,5
05/11/2017,9.4,14.6,4.2,0,1021.3,145,SE,4
04/11/2017,8.9,14.4,3.4,0,1029,241,SW,6
03/11/2017,12,15.6,8.4,0,1033.1,221,SW,8
02/11/2017,15,22.9,7.1,Tr,1020.2,38,NE,6
01/11/2017,13.2,18.6,7.7,0,1018.2,10,N,6
31/12/2017,1.9,7,-3.2,0,1025.6,33,NE,6
30/12/2017,2.5,8.8,-3.8,0,1029.5,300,NW,14
29/12/2017,-1,4.3,-6.3,0,1031.7,40,NE,3
28/12/2017,-1.2,2.5,-5,0,1028.4,279,W,3
27/12/2017,-1,3.5,-5.5,0,1026.6,321,NW,4
26/12/2017,-0.2,4.1,-4.5,0,1031.2,335,NW,4
25/12/2017,0.8,6.1,-4.6,0,1026.2,214,SW,7
24/12/2017,5.5,8.8,2.2,0,1027.3,251,W,10
23/12/2017,3.2,8.1,-1.7,0,1022.8,264,W,10
22/12/2017,4.5,11.5,-2.6,0,1024.5,94,E,4
21/12/2017,4.5,10.9,-2,0,1024.5,196,S,5
20/12/2017,5.3,12.1,-1.5,0,1031.4,233,SW,7
19/12/2017,2.5,7.8,-2.7,0,1032.6,232,SW,10
18/12/2017,5.3,10,0.7,0,1033.4,154,SE,7
17/12/2017,3.1,8.6,-2.4,0,1030,261,W,13
16/12/2017,-0.4,3.9,-4.7,0,1038,278,W,9
15/12/2017,-1,2.4,-4.4,0,1035.3,309,NW,8
14/12/2017,-2.4,-1.4,-3.4,0.3,1031.7,25,NE,5
13/12/2017,-3.6,-0.4,-6.9,Tr,1036.7,38,NE,5
12/12/2017,-2.4,0.3,-5,0,1033.2,60,NE,7
11/12/2017,-0.6,3,-4.1,0,1032,109,E,7
10/12/2017,6.7,11,2.4,0,1024.1,311,NW,9
09/12/2017,5.9,11,0.8,0,1016.7,257,W,10
08/12/2017,5,12.3,-2.4,0,1025,249,W,8
07/12/2017,2.9,7.5,-1.7,0,1032.3,322,NW,11
06/12/2017,5.8,11.2,0.4,0,1022.6,289,W,8
05/12/2017,3.1,10.4,-4.1,0,1022.4,283,W,9
04/12/2017,-0.9,3.2,-5.1,0,1031.7,214,SW,8
03/12/2017,1.6,6.2,-3,0,1030.2,349,N,6
02/12/2017,2.1,8.3,-4.1,0,1022.6,245,SW,4
01/12/2017,0.1,7.1,-6.8,0,1028.6,152,SE,6
31/01/2018,1.4,7,-4.1,0,1028.8,220,SW,10
30/01/2018,0.5,6.1,-5.1,0,1028.4,296,NW,6
29/01/2018,-2.6,3.6,-8.9,0,1030.1,305,NW,7
28/01/2018,-4.2,0.6,-8.9,0,1032.2,182,S,6
27/01/2018,-5.8,-3,-8.6,0,1030.9,84,E,4
26/01/2018,-6,-3.2,-8.7,0,1036.3,134,SE,4
25/01/2018,-5.7,-2.6,-8.8,0,1038.6,3,N,6
24/01/2018,-7,-1.8,-12.3,0,1034,106,E,5
23/01/2018,-6.6,-5.4,-7.8,Tr,1031.8,191,S,8
22/01/2018,-3.9,-3.1,-4.6,0.3,1027,27,NE,6
21/01/2018,-1.9,-1.3,-2.4,0,1024.3,19,N,8
20/01/2018,0.8,6.2,-4.5,0,1023.9,5,N,7
19/01/2018,3.6,10.2,-2.9,0,1022.7,305,NW,7
18/01/2018,0.5,5.2,-4.2,0,1024.8,105,E,6
17/01/2018,-0.2,4.2,-4.7,0,1022.1,290,W,4
16/01/2018,0.6,5.1,-4,0,1018.7,125,SE,5
15/01/2018,-1.1,2.8,-5,0,1023.3,312,NW,7
14/01/2018,0.6,7.1,-5.9,0,1022.9,282,W,4
13/01/2018,-0.9,5.4,-7.2,0,1024.3,140,SE,4
12/01/2018,-1.1,6.6,-8.7,0,1029.8,156,SE,8
11/01/2018,-4.2,-0.9,-7.5,0,1036.9,171,S,8
10/01/2018,-1.8,2.7,-6.3,0,1031,155,SE,7
09/01/2018,1.8,4.4,-0.8,0,1024.3,299,NW,14
08/01/2018,-0.6,2.8,-3.9,0,1022.4,288,W,19
07/01/2018,0.2,3,-2.6,0,1022.2,317,NW,8
06/01/2018,-2.5,1.4,-6.3,0,1027.2,78,E,3
05/01/2018,-2.6,3,-8.2,0,1027.8,158,S,4
04/01/2018,-1.3,0.7,-3.3,0,1032.2,10,N,3
03/01/2018,-2.4,-0.1,-4.7,0,1039.2,167,S,5
02/01/2018,-1.1,1,-3.2,0,1037.3,359,N,4
01/01/2018,0.8,4.8,-3.1,0,1028.9,326,NW,4
28/02/2018,5,9.1,0.9,0,1012,172,S,8
27/02/2018,4.3,6.4,2.2,0,1020.6,8,N,8
26/02/2018,7.3,14.1,0.6,0,1018.2,83,E,7
25/02/2018,2.3,9.6,-5,0,1022,143,SE,7
24/02/2018,0.5,4.3,-3.3,0,1032.5,211,SW,6
23/02/2018,6.2,14.7,-2.4,0,1021.8,45,NE,8
22/02/2018,5.9,13.8,-2,0,1016,293,NW,7
21/02/2018,4.3,11.6,-3,0,1022.8,276,W,7
20/02/2018,2,5.3,-1.2,0,1028.8,204,SW,5
19/02/2018,2.8,6.7,-1.1,0,1024.9,32,NE,5
18/02/2018,2.9,9.1,-3.3,0,1024.4,71,E,4
17/02/2018,-0.2,2.9,-3.4,0,1023.6,5,N,4
16/02/2018,3.8,9.5,-2,0,1022.4,228,SW,8
15/02/2018,0.8,7.6,-5.9,0,1022.7,240,SW,7
14/02/2018,3.4,5.9,0.8,0,1023.9,320,NW,5
13/02/2018,10.3,15.5,5.1,0,1012,242,SW,9
12/02/2018,4.5,10.3,-1.3,0,1023.2,270,W,14
11/02/2018,-2.3,2.5,-7.1,0,1029.2,285,W,17
10/02/2018,-0.7,3.5,-4.9,0,1029.6,284,W,12
09/02/2018,1.1,8.9,-6.7,0,1024.8,328,NW,14
08/02/2018,-3.1,3.7,-9.9,0,1018.6,281,W,5
07/02/2018,-1.6,4.4,-7.6,0,1027.3,325,NW,9
06/02/2018,-3.6,3,-10.2,0,1026.3,180,S,5
05/02/2018,-3,1.2,-7.1,0,1033.7,162,S,7
04/02/2018,-1.9,5.8,-9.6,0,1033.3,203,SW,5
03/02/2018,-2.4,3.1,-7.9,0,1037,288,W,6
02/02/2018,-2.4,1.3,-6,0,1040.1,307,NW,10
01/02/2018,1.1,6.6,-4.3,0,1030.8,327,NW,11
31/03/2018,17.3,24.3,10.3,0,1012.1,233,SW,7
30/03/2018,13.8,19,8.6,0,1019.4,131,SE,5
29/03/2018,15.5,18.4,12.6,0,1025.5,52,NE,8
28/03/2018,21.2,25.4,17.1,0,1014.9,2,N,11
27/03/2018,24.1,33.5,14.7,0,1005.2,279,W,11
26/03/2018,18.9,27.2,10.5,0,1011,192,S,14
25/03/2018,18.1,25.9,10.4,0,1017.3,155,SE,10
24/03/2018,17.4,23.3,11.4,0,1021.2,232,SW,9
23/03/2018,17.1,24.5,9.8,Tr,1015.8,240,SW,11
22/03/2018,12.1,20.1,4.1,0,1013.4,164,S,7
21/03/2018,6.6,12.4,0.8,0,1019.6,144,SE,9
20/03/2018,7.6,10.7,4.5,0,1028.1,135,SE,7
19/03/2018,8.7,14.8,2.6,0,1026.4,111,E,6
18/03/2018,4.1,7,1.2,0,1023.7,41,NE,4
17/03/2018,3.7,6.2,1.2,1.8,1024.7,71,E,6
16/03/2018,4.2,8.5,0,1.5,1029.6,134,SE,9
15/03/2018,10.9,14.9,6.9,0,1028.2,113,SE,12
14/03/2018,14.8,21.5,8,0,1008.7,51,NE,7
13/03/2018,13.2,23,3.4,0,1007.9,98,E,7
12/03/2018,8.3,15.8,0.8,0,1010.9,103,E,4
11/03/2018,5.8,9.8,1.7,0,1020.8,29,NE,5
10/03/2018,8.9,15.8,2,0,1022.9,7,N,7
09/03/2018,5.8,14.3,-2.8,0,1019.7,65,NE,7
08/03/2018,2.5,7.9,-2.9,0,1031.4,142,SE,7
07/03/2018,4.1,10.4,-2.2,0,1027.4,1,N,6
06/03/2018,2.5,5.2,-0.3,0,1032.8,9,N,7
05/03/2018,4.2,7.1,1.3,0,1030.3,124,SE,6
04/03/2018,6.7,9.4,4,0.1,1023.5,87,E,9
03/03/2018,8.6,15,2.2,0,1007.6,36,NE,10
02/03/2018,6.9,16,-2.2,0,1004.9,94,E,9
01/03/2018,3.9,8.2,-0.4,0,1018.1,163,S,13
30/04/2018,21.2,23,19.5,0,1012.8,43,NE,8
29/04/2018,23.9,31.2,16.7,0,1004.3,81,E,8
28/04/2018,22.4,29.6,15.1,0,1006.7,133,SE,8
27/04/2018,19.9,23.7,16,0,1017.1,100,E,7
26/04/2018,21.1,30.5,11.6,0,1012.1,199,S,8
25/04/2018,17.2,21.6,12.9,0,1013.4,175,S,8
24/04/2018,17.6,22.5,12.6,0,1019.7,357,N,6
23/04/2018,13,15.8,10.2,0,1021.4,350,N,5
22/04/2018,11.4,12.3,10.6,0.6,1021,45,NE,5
21/04/2018,17.8,21.7,13.8,32.3,1012,10,N,9
20/04/2018,21.7,28,15.4,0.4,1006.3,120,SE,10
19/04/2018,19.9,23.4,16.5,0,1009.1,317,NW,7
18/04/2018,19.9,26.7,13,0,1007,154,SE,9
17/04/2018,17.2,24.2,10.2,0,1010.4,144,SE,9
16/04/2018,15.6,22.4,8.8,0,1014,143,SE,10
15/04/2018,15,20.2,9.8,0,1018.4,168,S,9
14/04/2018,13.4,18.8,8,0,1019.6,317,NW,9
13/04/2018,11.2,13.6,8.7,7.1,1021.2,68,E,6
12/04/2018,17.8,23.8,11.7,9,1018.4,110,E,11
11/04/2018,16.6,23.9,9.2,0,1012.2,165,S,10
10/04/2018,21.1,28.7,13.6,0,1006.8,295,NW,11
09/04/2018,14.8,21.8,7.7,0,1003.9,326,NW,7
08/04/2018,12.8,18.6,7.1,0,1011.4,38,NE,7
07/04/2018,11.4,17.8,5.1,0,1014.1,154,SE,13
06/04/2018,8.4,11.2,5.6,0,1027.7,294,NW,23
05/04/2018,6.8,12.7,1,0,1021.3,143,SE,10
04/04/2018,4.8,6.1,3.4,1.5,1027,124,SE,7
03/04/2018,15.2,20.4,9.9,0,1025.3,99,E,10
02/04/2018,23.4,31.8,14.9,0,1006.3,136,SE,17
01/04/2018,22.1,29.4,14.9,0,1007.3,125,SE,11
31/05/2018,26.8,33.3,20.3,0,1014.2,192,S,6
30/05/2018,26.6,32.5,20.7,0,1012.1,274,W,9
29/05/2018,23.1,30,16.2,0,1010.8,240,SW,7
28/05/2018,28.8,32.4,25.2,0,1007,18,N,9
27/05/2018,27.6,33.9,21.4,0,1006.3,259,W,9
26/05/2018,25.7,31.1,20.3,0,1008.5,283,W,10
25/05/2018,23.9,29.9,18,0,1003.3,165,S,6
24/05/2018,25.9,30.4,21.4,0,1001.7,159,S,10
23/05/2018,24.8,32.3,17.2,0,1004.8,250,W,13
22/05/2018,21,27.5,14.5,0,1012.2,274,W,11
21/05/2018,17.3,19.4,15.2,13.3,1014.9,13,N,4
20/05/2018,15.3,16.8,13.9,32.8,1017.1,340,N,5
19/05/2018,18.9,22.2,15.5,10,1014.8,331,NW,6
18/05/2018,24,27.7,20.3,0,1010.9,147,SE,8
17/05/2018,22.8,23.8,21.7,0.1,1006.1,40,NE,6
16/05/2018,25.8,29.3,22.3,1.5,998.7,5,N,9
15/05/2018,24.6,27.1,22,0,997.9,17,N,8
14/05/2018,25.4,30.6,20.3,0,998.3,113,SE,7
13/05/2018,20.4,27.7,13.2,0,1002.4,153,SE,9
12/05/2018,22.1,27.6,16.7,0.7,1005.7,196,S,8
11/05/2018,21.4,24.1,18.7,0,1009.8,240,SW,5
10/05/2018,23.2,28.1,18.3,0,1013.2,138,SE,11
09/05/2018,20.8,27.2,14.4,0,1018.1,119,SE,10
08/05/2018,19.9,25.1,14.8,0,1018.4,127,SE,8
07/05/2018,23.4,27.8,19,0,1011.9,46,NE,8
06/05/2018,21.9,25.6,18.1,0,1009,159,S,8
05/05/2018,20.8,24.5,17.1,0,1008.3,12,N,5
04/05/2018,20.9,28,13.7,0,1005.8,154,SE,10
03/05/2018,18.6,24.7,12.5,0,1015.1,185,S,9
02/05/2018,18.4,24.5,12.3,0,1018,0,N,8
01/05/2018,19.5,23.6,15.4,6.3,1015.7,325,NW,7
30/06/2018,29.9,36.1,23.6,0,1002.9,136,SE,11
29/06/2018,31.8,37.6,26,0,998.8,249,W,8
28/06/2018,31.6,38.2,25.1,0,999.8,324,NW,11
27/06/2018,33.6,41.7,25.5,0,998.2,317,NW,9
26/06/2018,30,35.1,24.9,0,1000.2,204,SW,9
25/06/2018,28.1,30.3,25.8,0,1001.2,235,SW,7
24/06/2018,30.2,35.7,24.8,0,1001.1,133,SE,11
23/06/2018,30.4,37.7,23.2,0,1000.3,143,SE,9
22/06/2018,29.1,34.5,23.8,0,1003.3,191,S,10
21/06/2018,29.2,32.3,26.2,Tr,1005.5,254,W,8
20/06/2018,29.6,35.9,23.2,0,1004,242,SW,8
19/06/2018,28.9,34.8,23.1,0,1003.2,23,NE,8
18/06/2018,27.4,33.1,21.7,0,1001,181,S,7
17/06/2018,26.4,29.1,23.7,0,1004.7,311,NW,6
16/06/2018,27.4,31.8,23.1,0.1,1005.3,168,S,6
15/06/2018,26.6,32.5,20.8,0,1006,132,SE,5
14/06/2018,25.7,33.4,18,0,1003.4,158,S,6
13/06/2018,25.8,30.8,20.8,Tr,1001.2,13,N,9
12/06/2018,26.2,34,18.5,1.8,997.3,252,W,8
11/06/2018,24.1,29.9,18.2,2.4,1000.2,221,SW,6
10/06/2018,21.4,27.4,15.3,Tr,1003.4,188,S,6
09/06/2018,18.3,19.8,16.8,2.7,1007.3,6,N,4
08/06/2018,23.6,26.5,20.8,12.9,1010.7,282,W,8
07/06/2018,29.1,33.1,25.2,0,1009.3,57,NE,8
06/06/2018,32.5,39.4,25.5,Tr,1002.3,228,SW,8
05/06/2018,31.4,39.3,23.4,0,1000.7,252,W,13
04/06/2018,28.8,35.8,21.7,0,1004.8,224,SW,12
03/06/2018,26.2,32.2,20.2,0,1007.7,181,S,8
02/06/2018,27.4,33.7,21.1,0,1008.1,177,S,8
01/06/2018,27.1,33.5,20.6,0,1012.5,180,S,9
31/07/2018,30.6,34,27.1,0,1005.6,75,E,7
30/07/2018,31.1,34.8,27.5,0,1004.8,3,N,8
29/07/2018,30.2,33.8,26.6,0,1004.9,1,N,6
28/07/2018,29.4,33.4,25.3,0,1006.3,353,N,7
27/07/2018,28.5,30.8,26.2,0,1007.6,301,NW,7
26/07/2018,29.9,34.3,25.6,Tr,1005.3,100,E,5
25/07/2018,30.4,34.6,26.3,0,1002.6,195,S,7
24/07/2018,30.7,35.4,26,0.4,998.1,191,S,13
23/07/2018,29.5,33.5,25.5,2.3,1003.4,339,N,8
22/07/2018,29.9,33.6,26.2,4,1005.6,283,W,8
21/07/2018,32.2,36.6,27.9,0,1003.1,146,SE,7
20/07/2018,31.4,36.3,26.5,0,1001.3,133,SE,9
19/07/2018,29.4,33.8,25,0,1002.8,17,N,5
18/07/2018,28.9,32.2,25.5,1.2,1004.2,73,E,5
17/07/2018,26.5,29.6,23.4,2.8,1002.9,29,NE,4
16/07/2018,29.6,35.5,23.7,26.5,1002.9,1,N,6
15/07/2018,29.5,33.3,25.7,0,1003.7,164,S,5
14/07/2018,28.4,32.9,24,0,1003.9,315,NW,4
13/07/2018,25.9,27.6,24.2,0,1003.8,105,E,4
12/07/2018,25.4,29.9,20.9,0,1005.7,354,N,5
11/07/2018,22.6,24.1,21.1,5.2,1007.2,41,NE,6
10/07/2018,24.5,28.5,20.5,4.3,1010.1,275,W,4
09/07/2018,23.2,26,20.5,5.4,1010.7,297,NW,6
08/07/2018,26.9,31.4,22.3,0.4,1006.4,146,SE,6
07/07/2018,27.4,28.9,26,3.2,1005.7,352,N,6
06/07/2018,30.1,34.6,25.7,0,1005.7,49,NE,7
05/07/2018,30.9,37.4,24.3,0,1000.9,136,SE,9
04/07/2018,30.9,35,26.7,0,997.6,120,SE,7
03/07/2018,29.6,32.8,26.3,0,998.4,73,E,7
02/07/2018,29.6,33.6,25.6,0,1001.2,97,E,8
01/07/2018,28.9,33.8,24,0,1004.1,123,SE,8
31/08/2018,22.7,23.9,21.5,1.8,1014.6,289,W,5
30/08/2018,23.9,25.7,22.2,0.8,1012.7,323,NW,7
29/08/2018,28.4,32.1,24.8,0,1009.1,67,NE,6
28/08/2018,27.5,32.5,22.5,0,1007.3,217,SW,6
27/08/2018,27.9,31.9,24,0,1009.2,254,W,6
26/08/2018,26.9,31.5,22.3,0,1008.8,158,S,5
25/08/2018,26.6,30.7,22.4,0,1008.5,113,SE,8
24/08/2018,26.7,31.3,22.1,0,1007.1,267,W,7
23/08/2018,25.6,30.6,20.6,0,1007.4,339,N,8
22/08/2018,23.9,25.4,22.4,0.4,1010,270,W,7
21/08/2018,28,31.8,24.2,Tr,1006.7,341,N,7
20/08/2018,27,32.3,21.7,0,1002.6,199,S,7
19/08/2018,24.1,26.3,21.8,1.4,1006.6,342,N,7
18/08/2018,26.1,29.5,22.7,27.3,1009,331,NW,7
17/08/2018,27.5,32.1,22.9,0,1010.7,255,W,6
16/08/2018,26.7,28.5,24.9,0.3,1014.1,341,N,6
15/08/2018,29.4,33.9,25,0,1010.4,13,N,7
14/08/2018,27.7,31.4,24,Tr,1005.8,347,N,8
13/08/2018,26.8,29.9,23.6,27.2,1005.4,350,N,6
12/08/2018,27.7,31.3,24.1,70.4,1002.8,35,NE,5
11/08/2018,27.5,31.6,23.4,0.4,1002.5,34,NE,6
10/08/2018,29,33,25,0.3,1005.8,75,E,5
09/08/2018,27.6,30.5,24.6,11.3,1007.7,263,W,6
08/08/2018,29.5,32,27,Tr,1006.9,28,NE,6
07/08/2018,29.7,32.5,26.9,0,1004.4,17,N,5
06/08/2018,28.1,30.1,26,0.4,1004.8,26,NE,5
05/08/2018,29.5,32.9,26.1,4.8,1005.9,312,NW,6
04/08/2018,32.7,37.5,27.9,0,1003.9,281,W,7
03/08/2018,32.5,37.1,27.9,0,1004.6,223,SW,7
02/08/2018,31.8,35.6,28,0,1005.5,215,SW,7
01/08/2018,31.1,35.4,26.9,0,1005.4,10,N,7
30/09/2018,17.9,24.6,11.2,0,1016.5,289,W,17
29/09/2018,19.8,26,13.5,0,1015,317,NW,9
28/09/2018,20.7,27.9,13.5,0,1013.2,262,W,10
27/09/2018,18.1,23,13.3,0,1016.8,350,N,5
26/09/2018,18.1,22.6,13.7,0,1021.2,143,SE,5
25/09/2018,15.3,16.1,14.6,1.1,1022.6,217,SW,4
24/09/2018,17.6,24.4,10.9,0,1021.4,130,SE,7
23/09/2018,20,26.1,13.9,0,1020.4,311,NW,8
22/09/2018,21.9,28.2,15.6,0,1016.9,279,W,9
21/09/2018,22.4,28.8,15.9,0,1013.9,302,NW,14
20/09/2018,19.5,25,14,0,1011.8,115,SE,6
19/09/2018,20.5,23,18,0.1,1013.3,316,NW,4
18/09/2018,20.6,22.5,18.6,0.3,1016.7,149,SE,5
17/09/2018,19.9,24.6,15.1,0.2,1019.7,215,SW,7
16/09/2018,21.6,24.7,18.4,0,1019.7,204,SW,7
15/09/2018,22,23.4,20.6,Tr,1019.1,28,NE,6
